State,Year,Month,Period,Indicator,Percent Complete,Percent Pending Investigation,State Name,Predicted Value
OR,2022,October,12 month-ending,Number of Deaths,100,0.26685965,Oregon,
OR,2022,October,12 month-ending,Heroin (T40.1),100,0.26685965,Oregon,138
OR,2022,October,12 month-ending,Number of Drug Overdose Deaths,100,0.26685965,Oregon,"1,223"
OR,2022,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.26685965,Oregon,848
OR,2022,October,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.26685965,Oregon,658
OR,2022,October,12 month-ending,Cocaine (T40.5),100,0.26685965,Oregon,108
OR,2022,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.26685965,Oregon,709
OR,2022,October,12 month-ending,Methadone (T40.3),100,0.26685965,Oregon,37
OR,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.120404022,Oregon,790
OR,2022,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.120404022,Oregon,168
OR,2022,September,12 month-ending,Number of Drug Overdose Deaths,100,0.120404022,Oregon,"1,237"
OR,2022,September,12 month-ending,Percent with drugs specified,100,0.120404022,Oregon,
OR,2022,September,12 month-ending,Heroin (T40.1),100,0.120404022,Oregon,153
OR,2022,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.120404022,Oregon,135
OR,2022,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.120404022,Oregon,853
OR,2022,September,12 month-ending,Number of Deaths,100,0.120404022,Oregon,
OR,2022,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.120404022,Oregon,699
OR,2022,September,12 month-ending,Methadone (T40.3),100,0.120404022,Oregon,37
OR,2022,September,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.120404022,Oregon,661
OR,2022,September,12 month-ending,Cocaine (T40.5),100,0.120404022,Oregon,108
PA,2022,April,12 month-ending,Number of Drug Overdose Deaths,100,0.128941207,Pennsylvania,"5,435"
PA,2022,April,12 month-ending,Percent with drugs specified,100,0.128941207,Pennsylvania,
PA,2022,April,12 month-ending,Number of Deaths,100,0.128941207,Pennsylvania,
PA,2022,August,12 month-ending,Number of Drug Overdose Deaths,100,0.129966222,Pennsylvania,"5,209"
PA,2022,August,12 month-ending,Percent with drugs specified,100,0.129966222,Pennsylvania,
PA,2022,August,12 month-ending,Number of Deaths,100,0.129966222,Pennsylvania,
PA,2022,February,12 month-ending,Number of Drug Overdose Deaths,100,0.130066372,Pennsylvania,"5,413"
PA,2022,February,12 month-ending,Percent with drugs specified,100,0.130066372,Pennsylvania,
PA,2022,February,12 month-ending,Number of Deaths,100,0.130066372,Pennsylvania,
PA,2022,January,12 month-ending,Percent with drugs specified,100,0.130786505,Pennsylvania,
PA,2022,January,12 month-ending,Number of Deaths,100,0.130786505,Pennsylvania,
PA,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0.130786505,Pennsylvania,"5,458"
PA,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.132171592,Pennsylvania,"5,216"
PA,2022,July,12 month-ending,Percent with drugs specified,100,0.132171592,Pennsylvania,
PA,2022,July,12 month-ending,Number of Deaths,100,0.132171592,Pennsylvania,
PA,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.129737506,Pennsylvania,"5,264"
PA,2022,June,12 month-ending,Percent with drugs specified,100,0.129737506,Pennsylvania,
PA,2022,June,12 month-ending,Number of Deaths,100,0.129737506,Pennsylvania,
PA,2022,March,12 month-ending,Percent with drugs specified,100,0.12694241,Pennsylvania,
PA,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.12694241,Pennsylvania,"5,449"
PA,2022,March,12 month-ending,Number of Deaths,100,0.12694241,Pennsylvania,
PA,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.132572223,Pennsylvania,"5,292"
PA,2022,May,12 month-ending,Number of Deaths,100,0.132572223,Pennsylvania,
PA,2022,May,12 month-ending,Percent with drugs specified,100,0.132572223,Pennsylvania,
PA,2022,November,12 month-ending,Number of Deaths,100,0.187657213,Pennsylvania,
PA,2022,November,12 month-ending,Percent with drugs specified,100,0.187657213,Pennsylvania,
PA,2022,November,12 month-ending,Number of Drug Overdose Deaths,100,0.187657213,Pennsylvania,"5,142"
PA,2022,October,12 month-ending,Percent with drugs specified,100,0.149003906,Pennsylvania,
PA,2022,October,12 month-ending,Number of Deaths,100,0.149003906,Pennsylvania,
PA,2022,October,12 month-ending,Number of Drug Overdose Deaths,100,0.149003906,Pennsylvania,"5,135"
PA,2022,September,12 month-ending,Number of Drug Overdose Deaths,100,0.133796642,Pennsylvania,"5,132"
PA,2022,September,12 month-ending,Percent with drugs specified,100,0.133796642,Pennsylvania,
PA,2022,September,12 month-ending,Number of Deaths,100,0.133796642,Pennsylvania,
RI,2022,April,12 month-ending,Number of Drug Overdose Deaths,100,0.104648121,Rhode Island,473
RI,2022,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.104648121,Rhode Island,369
RI,2022,April,12 month-ending,Methadone (T40.3),100,0.104648121,Rhode Island,45
RI,2022,April,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.104648121,Rhode Island,51
RI,2022,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.104648121,Rhode Island,402
RI,2022,April,12 month-ending,Percent with drugs specified,100,0.104648121,Rhode Island,
RI,2022,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.104648121,Rhode Island,48
RI,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.104648121,Rhode Island,403
RI,2022,April,12 month-ending,Number of Deaths,100,0.104648121,Rhode Island,
RI,2022,April,12 month-ending,Heroin (T40.1),100,0.104648121,Rhode Island,
RI,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.104648121,Rhode Island,87
RI,2022,April,12 month-ending,Cocaine (T40.5),100,0.104648121,Rhode Island,235
RI,2022,August,12 month-ending,Number of Drug Overdose Deaths,100,0.279110336,Rhode Island,463
RI,2022,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.279110336,Rhode Island,346
RI,2022,August,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.279110336,Rhode Island,56
RI,2022,August,12 month-ending,Methadone (T40.3),100,0.279110336,Rhode Island,44
RI,2022,August,12 month-ending,Percent with drugs specified,100,0.279110336,Rhode Island,
RI,2022,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.279110336,Rhode Island,378
RI,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.279110336,Rhode Island,83
RI,2022,August,12 month-ending,Number of Deaths,100,0.279110336,Rhode Island,
RI,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.279110336,Rhode Island,378
RI,2022,August,12 month-ending,Heroin (T40.1),100,0.279110336,Rhode Island,
RI,2022,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.279110336,Rhode Island,47
RI,2022,August,12 month-ending,Cocaine (T40.5),100,0.279110336,Rhode Island,223
RI,2022,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.06044905,Rhode Island,390
RI,2022,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.06044905,Rhode Island,351
RI,2022,February,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.06044905,Rhode Island,58
RI,2022,February,12 month-ending,Number of Drug Overdose Deaths,100,0.06044905,Rhode Island,461
RI,2022,February,12 month-ending,Percent with drugs specified,100,0.06044905,Rhode Island,
RI,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.06044905,Rhode Island,391
RI,2022,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.06044905,Rhode Island,42
RI,2022,February,12 month-ending,Cocaine (T40.5),100,0.06044905,Rhode Island,224
RI,2022,February,12 month-ending,Heroin (T40.1),100,0.06044905,Rhode Island,
RI,2022,February,12 month-ending,Number of Deaths,100,0.06044905,Rhode Island,
RI,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.06044905,Rhode Island,84
RI,2022,February,12 month-ending,Methadone (T40.3),100,0.06044905,Rhode Island,47
RI,2022,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.051724138,Rhode Island,390
RI,2022,January,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.051724138,Rhode Island,62
RI,2022,January,12 month-ending,Heroin (T40.1),100,0.051724138,Rhode Island,
RI,2022,January,12 month-ending,Percent with drugs specified,100,0.051724138,Rhode Island,
RI,2022,January,12 month-ending,Number of Deaths,100,0.051724138,Rhode Island,
RI,2022,January,12 month-ending,Cocaine (T40.5),100,0.051724138,Rhode Island,222
RI,2022,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.051724138,Rhode Island,351
RI,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.051724138,Rhode Island,390
RI,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.051724138,Rhode Island,82
RI,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0.051724138,Rhode Island,459
RI,2022,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.051724138,Rhode Island,42
RI,2022,January,12 month-ending,Methadone (T40.3),100,0.051724138,Rhode Island,45
RI,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.225498699,Rhode Island,476
RI,2022,July,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.225498699,Rhode Island,59
RI,2022,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.225498699,Rhode Island,393
RI,2022,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.225498699,Rhode Island,362
RI,2022,July,12 month-ending,Percent with drugs specified,100,0.225498699,Rhode Island,
RI,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.225498699,Rhode Island,394
RI,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.225498699,Rhode Island,83
RI,2022,July,12 month-ending,Number of Deaths,100,0.225498699,Rhode Island,
RI,2022,July,12 month-ending,Methadone (T40.3),100,0.225498699,Rhode Island,43
RI,2022,July,12 month-ending,Heroin (T40.1),100,0.225498699,Rhode Island,
RI,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.225498699,Rhode Island,48
RI,2022,July,12 month-ending,Cocaine (T40.5),100,0.225498699,Rhode Island,233
RI,2022,June,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.157260178,Rhode Island,60
RI,2022,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.157260178,Rhode Island,402
RI,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.157260178,Rhode Island,484
RI,2022,June,12 month-ending,Methadone (T40.3),100,0.157260178,Rhode Island,41
RI,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.157260178,Rhode Island,48
RI,2022,June,12 month-ending,Percent with drugs specified,100,0.157260178,Rhode Island,
RI,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.157260178,Rhode Island,403
RI,2022,June,12 month-ending,Number of Deaths,100,0.157260178,Rhode Island,
RI,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.157260178,Rhode Island,84
RI,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.157260178,Rhode Island,370
RI,2022,June,12 month-ending,Heroin (T40.1),100,0.157260178,Rhode Island,
RI,2022,June,12 month-ending,Cocaine (T40.5),100,0.157260178,Rhode Island,235
RI,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.078308536,Rhode Island,404
RI,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.078308536,Rhode Island,367
RI,2022,March,12 month-ending,Percent with drugs specified,100,0.078308536,Rhode Island,
RI,2022,March,12 month-ending,Methadone (T40.3),100,0.078308536,Rhode Island,47
RI,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.078308536,Rhode Island,476
RI,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.078308536,Rhode Island,404
RI,2022,March,12 month-ending,Heroin (T40.1),100,0.078308536,Rhode Island,
RI,2022,March,12 month-ending,Number of Deaths,100,0.078308536,Rhode Island,
RI,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.078308536,Rhode Island,45
RI,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.078308536,Rhode Island,56
RI,2022,March,12 month-ending,Cocaine (T40.5),100,0.078308536,Rhode Island,235
RI,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.078308536,Rhode Island,86
RI,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.122399021,Rhode Island,369
RI,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.122399021,Rhode Island,474
RI,2022,May,12 month-ending,Methadone (T40.3),100,0.122399021,Rhode Island,41
RI,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.122399021,Rhode Island,49
RI,2022,May,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.122399021,Rhode Island,53
RI,2022,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.122399021,Rhode Island,400
RI,2022,May,12 month-ending,Number of Deaths,100,0.122399021,Rhode Island,
RI,2022,May,12 month-ending,Cocaine (T40.5),100,0.122399021,Rhode Island,232
RI,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.122399021,Rhode Island,85
RI,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.122399021,Rhode Island,401
RI,2022,May,12 month-ending,Heroin (T40.1),100,0.122399021,Rhode Island,
RI,2022,May,12 month-ending,Percent with drugs specified,100,0.122399021,Rhode Island,
RI,2022,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.710732054,Rhode Island,43
RI,2022,November,12 month-ending,Number of Deaths,100,0.710732054,Rhode Island,
RI,2022,November,12 month-ending,Percent with drugs specified,100,0.710732054,Rhode Island,
RI,2022,November,12 month-ending,Number of Drug Overdose Deaths,100,0.710732054,Rhode Island,448
RI,2022,November,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.710732054,Rhode Island,68
RI,2022,November,12 month-ending,Methadone (T40.3),100,0.710732054,Rhode Island,33
RI,2022,November,12 month-ending,Cocaine (T40.5),100,0.710732054,Rhode Island,223
RI,2022,November,12 month-ending,Heroin (T40.1),100,0.710732054,Rhode Island,
RI,2022,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.710732054,Rhode Island,359
RI,2022,November,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.710732054,Rhode Island,45
RI,2022,November,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.710732054,Rhode Island,359
RI,2022,November,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.710732054,Rhode Island,335
RI,2022,October,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.555506569,Rhode Island,363
RI,2022,October,12 month-ending,Percent with drugs specified,100,0.555506569,Rhode Island,
RI,2022,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.555506569,Rhode Island,46
RI,2022,October,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.555506569,Rhode Island,75
RI,2022,October,12 month-ending,Number of Deaths,100,0.555506569,Rhode Island,
RI,2022,October,12 month-ending,Heroin (T40.1),100,0.555506569,Rhode Island,
RI,2022,October,12 month-ending,Number of Drug Overdose Deaths,100,0.555506569,Rhode Island,455
RI,2022,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.555506569,Rhode Island,363
RI,2022,October,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.555506569,Rhode Island,45
RI,2022,October,12 month-ending,Cocaine (T40.5),100,0.555506569,Rhode Island,224
RI,2022,October,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.555506569,Rhode Island,336
RI,2022,October,12 month-ending,Methadone (T40.3),100,0.555506569,Rhode Island,36
RI,2022,September,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",99.5,0.396371003,Rhode Island,367
RI,2022,September,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",99.5,0.396371003,Rhode Island,76
RI,2022,September,12 month-ending,Number of Drug Overdose Deaths,99.5,0.396371003,Rhode Island,458
RI,2022,September,12 month-ending,Percent with drugs specified,99.5,0.396371003,Rhode Island,
RI,2022,September,12 month-ending,Heroin (T40.1),99.5,0.396371003,Rhode Island,
RI,2022,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),99.5,0.396371003,Rhode Island,43
RI,2022,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",99.5,0.396371003,Rhode Island,366
RI,2022,September,12 month-ending,Number of Deaths,99.5,0.396371003,Rhode Island,
RI,2022,September,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",99.5,0.396371003,Rhode Island,337
RI,2022,September,12 month-ending,Methadone (T40.3),99.5,0.396371003,Rhode Island,39
RI,2022,September,12 month-ending,Psychostimulants with abuse potential (T43.6),99.5,0.396371003,Rhode Island,51
RI,2022,September,12 month-ending,Cocaine (T40.5),99.5,0.396371003,Rhode Island,222
SC,2022,April,12 month-ending,Number of Drug Overdose Deaths,100,0.048784326,South Carolina,"2,215"
SC,2022,April,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.048784326,South Carolina,"1,590"
SC,2022,April,12 month-ending,Methadone (T40.3),100,0.048784326,South Carolina,66
SC,2022,April,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.048784326,South Carolina,793
SC,2022,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.048784326,South Carolina,"1,774"
SC,2022,April,12 month-ending,Percent with drugs specified,100,0.048784326,South Carolina,
SC,2022,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.048784326,South Carolina,331
SC,2022,April,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.048784326,South Carolina,"1,738"
SC,2022,April,12 month-ending,Number of Deaths,100,0.048784326,South Carolina,
SC,2022,April,12 month-ending,Heroin (T40.1),100,0.048784326,South Carolina,106
SC,2022,April,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.048784326,South Carolina,388
SC,2022,April,12 month-ending,Cocaine (T40.5),100,0.048784326,South Carolina,502
SC,2022,August,12 month-ending,Number of Drug Overdose Deaths,100,0.091242336,South Carolina,"2,261"
SC,2022,August,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.091242336,South Carolina,"1,648"
SC,2022,August,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.091242336,South Carolina,769
SC,2022,August,12 month-ending,Methadone (T40.3),100,0.091242336,South Carolina,56
SC,2022,August,12 month-ending,Percent with drugs specified,100,0.091242336,South Carolina,
SC,2022,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.091242336,South Carolina,"1,835"
SC,2022,August,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.091242336,South Carolina,408
SC,2022,August,12 month-ending,Number of Deaths,100,0.091242336,South Carolina,
SC,2022,August,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.091242336,South Carolina,"1,802"
SC,2022,August,12 month-ending,Heroin (T40.1),100,0.091242336,South Carolina,79
SC,2022,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.091242336,South Carolina,360
SC,2022,August,12 month-ending,Cocaine (T40.5),100,0.091242336,South Carolina,523
SC,2022,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.043736332,South Carolina,"1,810"
SC,2022,February,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.043736332,South Carolina,"1,615"
SC,2022,February,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.043736332,South Carolina,818
SC,2022,February,12 month-ending,Number of Drug Overdose Deaths,100,0.043736332,South Carolina,"2,260"
SC,2022,February,12 month-ending,Percent with drugs specified,100,0.043736332,South Carolina,
SC,2022,February,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.043736332,South Carolina,"1,773"
SC,2022,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.043736332,South Carolina,360
SC,2022,February,12 month-ending,Cocaine (T40.5),100,0.043736332,South Carolina,495
SC,2022,February,12 month-ending,Heroin (T40.1),100,0.043736332,South Carolina,128
SC,2022,February,12 month-ending,Number of Deaths,100,0.043736332,South Carolina,
SC,2022,February,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.043736332,South Carolina,418
SC,2022,February,12 month-ending,Methadone (T40.3),100,0.043736332,South Carolina,67
SC,2022,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.043875456,South Carolina,"1,759"
SC,2022,January,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.043875456,South Carolina,796
SC,2022,January,12 month-ending,Heroin (T40.1),100,0.043875456,South Carolina,133
SC,2022,January,12 month-ending,Percent with drugs specified,100,0.043875456,South Carolina,
SC,2022,January,12 month-ending,Number of Deaths,100,0.043875456,South Carolina,
SC,2022,January,12 month-ending,Cocaine (T40.5),100,0.043875456,South Carolina,462
SC,2022,January,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.043875456,South Carolina,"1,557"
SC,2022,January,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.043875456,South Carolina,"1,722"
SC,2022,January,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.043875456,South Carolina,423
SC,2022,January,12 month-ending,Number of Drug Overdose Deaths,100,0.043875456,South Carolina,"2,203"
SC,2022,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.043875456,South Carolina,362
SC,2022,January,12 month-ending,Methadone (T40.3),100,0.043875456,South Carolina,70
SC,2022,July,12 month-ending,Number of Drug Overdose Deaths,100,0.073992443,South Carolina,"2,248"
SC,2022,July,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.073992443,South Carolina,781
SC,2022,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.073992443,South Carolina,"1,818"
SC,2022,July,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.073992443,South Carolina,"1,631"
SC,2022,July,12 month-ending,Percent with drugs specified,100,0.073992443,South Carolina,
SC,2022,July,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.073992443,South Carolina,"1,782"
SC,2022,July,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.073992443,South Carolina,406
SC,2022,July,12 month-ending,Number of Deaths,100,0.073992443,South Carolina,
SC,2022,July,12 month-ending,Methadone (T40.3),100,0.073992443,South Carolina,55
SC,2022,July,12 month-ending,Heroin (T40.1),100,0.073992443,South Carolina,81
SC,2022,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.073992443,South Carolina,359
SC,2022,July,12 month-ending,Cocaine (T40.5),100,0.073992443,South Carolina,527
SC,2022,June,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.059854773,South Carolina,765
SC,2022,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.059854773,South Carolina,"1,781"
SC,2022,June,12 month-ending,Number of Drug Overdose Deaths,100,0.059854773,South Carolina,"2,217"
SC,2022,June,12 month-ending,Methadone (T40.3),100,0.059854773,South Carolina,61
SC,2022,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.059854773,South Carolina,337
SC,2022,June,12 month-ending,Percent with drugs specified,100,0.059854773,South Carolina,
SC,2022,June,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.059854773,South Carolina,"1,742"
SC,2022,June,12 month-ending,Number of Deaths,100,0.059854773,South Carolina,
SC,2022,June,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.059854773,South Carolina,390
SC,2022,June,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.059854773,South Carolina,"1,587"
SC,2022,June,12 month-ending,Heroin (T40.1),100,0.059854773,South Carolina,93
SC,2022,June,12 month-ending,Cocaine (T40.5),100,0.059854773,South Carolina,515
SC,2022,March,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.048511784,South Carolina,"1,782"
SC,2022,March,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.048511784,South Carolina,"1,621"
SC,2022,March,12 month-ending,Percent with drugs specified,100,0.048511784,South Carolina,
SC,2022,March,12 month-ending,Methadone (T40.3),100,0.048511784,South Carolina,68
SC,2022,March,12 month-ending,Number of Drug Overdose Deaths,100,0.048511784,South Carolina,"2,263"
SC,2022,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.048511784,South Carolina,"1,818"
SC,2022,March,12 month-ending,Heroin (T40.1),100,0.048511784,South Carolina,117
SC,2022,March,12 month-ending,Number of Deaths,100,0.048511784,South Carolina,
SC,2022,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.048511784,South Carolina,356
SC,2022,March,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.048511784,South Carolina,816
SC,2022,March,12 month-ending,Cocaine (T40.5),100,0.048511784,South Carolina,503
SC,2022,March,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.048511784,South Carolina,416
SC,2022,May,12 month-ending,"Synthetic opioids, excl. methadone (T40.4)",100,0.048877397,South Carolina,"1,576"
SC,2022,May,12 month-ending,Number of Drug Overdose Deaths,100,0.048877397,South Carolina,"2,205"
SC,2022,May,12 month-ending,Methadone (T40.3),100,0.048877397,South Carolina,64
SC,2022,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),100,0.048877397,South Carolina,333
SC,2022,May,12 month-ending,Psychostimulants with abuse potential (T43.6),100,0.048877397,South Carolina,775
SC,2022,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",100,0.048877397,South Carolina,"1,761"
SC,2022,May,12 month-ending,Number of Deaths,100,0.048877397,South Carolina,
SC,2022,May,12 month-ending,Cocaine (T40.5),100,0.048877397,South Carolina,505
SC,2022,May,12 month-ending,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",100,0.048877397,South Carolina,388
SC,2022,May,12 month-ending,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",100,0.048877397,South Carolina,"1,726"
SC,2022,May,12 month-ending,Heroin (T40.1),100,0.048877397,South Carolina,98
SC,2022,May,12 month-ending,Percent with drugs specified,100,0.048877397,South Carolina,
